date,dcoilwtico
2013-01-01,
2013-01-02,93.13999938964844
2013-01-03,92.97000122070312
2013-01-04,93.12000274658203
2013-01-07,93.19999694824219
2013-01-08,93.20999908447266
2013-01-09,93.08000183105469
2013-01-10,93.80999755859375
2013-01-11,93.5999984741211
2013-01-14,94.2699966430664
2013-01-15,93.26000213623047
2013-01-16,94.27999877929688
2013-01-17,95.48999786376953
2013-01-18,95.61000061035156
2013-01-21,
2013-01-22,96.08999633789062
2013-01-23,95.05999755859375
2013-01-24,95.3499984741211
2013-01-25,95.1500015258789
2013-01-28,95.94999694824219
2013-01-29,97.62000274658203
2013-01-30,97.9800033569336
2013-01-31,97.6500015258789
2013-02-01,97.45999908447266
2013-02-04,96.20999908447266
2013-02-05,96.68000030517578
2013-02-06,96.44000244140625
2013-02-07,95.83999633789062
2013-02-08,95.70999908447266
2013-02-11,97.01000213623047
2013-02-12,97.4800033569336
2013-02-13,97.02999877929688
2013-02-14,97.30000305175781
2013-02-15,95.94999694824219
2013-02-18,
2013-02-19,96.69000244140625
2013-02-20,94.91999816894531
2013-02-21,92.79000091552734
2013-02-22,93.12000274658203
2013-02-25,92.73999786376953
2013-02-26,92.62999725341797
2013-02-27,92.83999633789062
2013-02-28,92.02999877929688
2013-03-01,90.70999908447266
2013-03-04,90.12999725341797
2013-03-05,90.87999725341797
2013-03-06,90.47000122070312
2013-03-07,91.52999877929688
2013-03-08,92.01000213623047
2013-03-11,92.06999969482422
2013-03-12,92.44000244140625
2013-03-13,92.47000122070312
2013-03-14,93.02999877929688
2013-03-15,93.48999786376953
2013-03-18,93.70999908447266
2013-03-19,92.44000244140625
2013-03-20,93.20999908447266
2013-03-21,92.45999908447266
2013-03-22,93.41000366210938
2013-03-25,94.55000305175781
2013-03-26,95.98999786376953
2013-03-27,96.52999877929688
2013-03-28,97.23999786376953
2013-03-29,
2013-04-01,97.0999984741211
2013-04-02,97.2300033569336
2013-04-03,95.0199966430664
2013-04-04,93.26000213623047
2013-04-05,92.76000213623047
2013-04-08,93.36000061035156
2013-04-09,94.18000030517578
2013-04-10,94.58999633789062
2013-04-11,93.44000244140625
2013-04-12,91.2300033569336
2013-04-15,88.75
2013-04-16,88.7300033569336
2013-04-17,86.6500015258789
2013-04-18,87.83000183105469
2013-04-19,88.04000091552734
2013-04-22,88.80999755859375
2013-04-23,89.20999908447266
2013-04-24,91.06999969482422
2013-04-25,93.2699966430664
2013-04-26,92.62999725341797
2013-04-29,94.08999633789062
2013-04-30,93.22000122070312
2013-05-01,90.73999786376953
2013-05-02,93.69999694824219
2013-05-03,95.25
2013-05-06,95.80000305175781
2013-05-07,95.27999877929688
2013-05-08,96.23999786376953
2013-05-09,96.08999633789062
2013-05-10,95.80999755859375
2013-05-13,94.76000213623047
2013-05-14,93.95999908447266
2013-05-15,93.94999694824219
2013-05-16,94.8499984741211
2013-05-17,95.72000122070312
